 "< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"10/15/2022 15:11'58"	"44849.6333101852"	"  20.3000"	"  71.0000"	"  1017.6000"	""	""	""	""	""	
"10/15/2022 15:21'58"	"44849.6402546296"	"  20.3000"	"  71.0000"	"  1017.8000"	""	""	""	""	""	
"10/15/2022 15:31'58"	"44849.6471990741"	"  20.3000"	"  71.0000"	"  1017.6000"	""	""	""	""	""	
"10/15/2022 15:41'58"	"44849.6541435185"	"  20.4000"	"  71.0000"	"  1017.8000"	""	""	""	""	""	
"10/15/2022 15:51'58"	"44849.6610879630"	"  20.4000"	"  71.0000"	"  1017.8000"	""	""	""	""	""	
"10/15/2022 16:01'58"	"44849.6680324074"	"  20.4000"	"  71.0000"	"  1017.8000"	""	""	""	""	""	
"10/15/2022 16:11'58"	"44849.6749768519"	"  20.4000"	"  71.0000"	"  1017.8000"	""	""	""	""	""	
"10/15/2022 16:21'58"	"44849.6819212963"	"  20.4000"	"  71.0000"	"  1017.9000"	""	""	""	""	""	
"10/15/2022 16:31'58"	"44849.6888657407"	"  20.4000"	"  71.0000"	"  1017.9000"	""	""	""	""	""	
"10/15/2022 16:41'58"	"44849.6958101852"	"  20.4000"	"  71.0000"	"  1017.9000"	""	""	""	""	""	
"10/15/2022 16:51'58"	"44849.7027546296"	"  20.4000"	"  71.0000"	"  1018.1000"	""	""	""	""	""	
"10/15/2022 17:01'58"	"44849.7096990741"	"  20.4000"	"  71.0000"	"  1018.1000"	""	""	""	""	""	
"10/15/2022 17:11'58"	"44849.7166435185"	"  20.4000"	"  71.0000"	"  1018.2000"	""	""	""	""	""	
"10/15/2022 17:21'58"	"44849.7235879630"	"  20.4000"	"  71.0000"	"  1018.2000"	""	""	""	""	""	
"10/15/2022 17:31'58"	"44849.7305324074"	"  20.5000"	"  71.0000"	"  1018.2000"	""	""	""	""	""	
"10/15/2022 17:41'58"	"44849.7374768519"	"  20.5000"	"  71.0000"	"  1018.4000"	""	""	""	""	""	
"10/15/2022 17:51'58"	"44849.7444212963"	"  20.4000"	"  71.0000"	"  1018.4000"	""	""	""	""	""	
"10/15/2022 18:01'58"	"44849.7513657407"	"  20.4000"	"  71.0000"	"  1018.5000"	""	""	""	""	""	
"10/15/2022 18:11'58"	"44849.7583101852"	"  20.4000"	"  71.0000"	"  1018.6000"	""	""	""	""	""	
"10/15/2022 18:21'58"	"44849.7652546296"	"  20.4000"	"  71.0000"	"  1018.8000"	""	""	""	""	""	
"10/15/2022 18:31'58"	"44849.7721990741"	"  20.4000"	"  71.0000"	"  1018.7000"	""	""	""	""	""	
"10/15/2022 18:41'58"	"44849.7791435185"	"  20.4000"	"  71.0000"	"  1019.1000"	""	""	""	""	""	
"10/15/2022 18:51'58"	"44849.7860879630"	"  20.4000"	"  71.0000"	"  1019.1000"	""	""	""	""	""	
"10/15/2022 19:01'58"	"44849.7930324074"	"  20.3000"	"  71.0000"	"  1019.2000"	""	""	""	""	""	
"10/15/2022 19:11'58"	"44849.7999768519"	"  20.3000"	"  71.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 19:21'58"	"44849.8069212963"	"  20.2000"	"  71.0000"	"  1019.2000"	""	""	""	""	""	
"10/15/2022 19:31'58"	"44849.8138657407"	"  20.2000"	"  71.0000"	"  1019.1000"	""	""	""	""	""	
"10/15/2022 19:41'58"	"44849.8208101852"	"  20.2000"	"  72.0000"	"  1019.1000"	""	""	""	""	""	
"10/15/2022 19:51'58"	"44849.8277546296"	"  20.1000"	"  72.0000"	"  1019.1000"	""	""	""	""	""	
"10/15/2022 20:01'58"	"44849.8346990741"	"  20.1000"	"  72.0000"	"  1019.2000"	""	""	""	""	""	
"10/15/2022 20:11'58"	"44849.8416435185"	"  20.1000"	"  72.0000"	"  1019.4000"	""	""	""	""	""	
"10/15/2022 20:21'58"	"44849.8485879630"	"  20.0000"	"  72.0000"	"  1019.2000"	""	""	""	""	""	
"10/15/2022 20:31'58"	"44849.8555324074"	"  20.0000"	"  72.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 20:41'58"	"44849.8624768519"	"  19.9000"	"  72.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 20:51'58"	"44849.8694212963"	"  19.9000"	"  72.0000"	"  1019.4000"	""	""	""	""	""	
"10/15/2022 21:01'58"	"44849.8763657407"	"  19.9000"	"  72.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 21:11'58"	"44849.8833101852"	"  19.8000"	"  73.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 21:21'58"	"44849.8902546296"	"  19.8000"	"  73.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 21:31'58"	"44849.8971990741"	"  19.8000"	"  73.0000"	"  1019.4000"	""	""	""	""	""	
"10/15/2022 21:41'58"	"44849.9041435185"	"  19.7000"	"  73.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 21:51'58"	"44849.9110879630"	"  19.6000"	"  73.0000"	"  1019.6000"	""	""	""	""	""	
"10/15/2022 22:01'58"	"44849.9180324074"	"  19.6000"	"  73.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 22:11'58"	"44849.9249768519"	"  19.5000"	"  74.0000"	"  1019.6000"	""	""	""	""	""	
"10/15/2022 22:21'58"	"44849.9319212963"	"  19.4000"	"  74.0000"	"  1019.6000"	""	""	""	""	""	
"10/15/2022 22:31'58"	"44849.9388657407"	"  19.4000"	"  74.0000"	"  1019.6000"	""	""	""	""	""	
"10/15/2022 22:41'58"	"44849.9458101852"	"  19.4000"	"  75.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 22:51'58"	"44849.9527546296"	"  19.3000"	"  75.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 23:01'58"	"44849.9596990741"	"  19.2000"	"  75.0000"	"  1019.5000"	""	""	""	""	""	
"10/15/2022 23:11'58"	"44849.9666435185"	"  19.1000"	"  76.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 23:21'58"	"44849.9735879630"	"  19.1000"	"  76.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 23:31'58"	"44849.9805324074"	"  19.0000"	"  77.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 23:41'58"	"44849.9874768519"	"  19.0000"	"  77.0000"	"  1019.3000"	""	""	""	""	""	
"10/15/2022 23:51'58"	"44849.9944212963"	"  18.9000"	"  77.0000"	"  1019.3000"	""	""	""	""	""	
"10/16/2022 00:01'58"	"44850.0013657407"	"  18.8000"	"  78.0000"	"  1019.3000"	""	""	""	""	""	
"10/16/2022 00:11'58"	"44850.0083101852"	"  18.8000"	"  78.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 00:21'58"	"44850.0152546296"	"  18.7000"	"  78.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 00:31'58"	"44850.0221990741"	"  18.6000"	"  78.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 00:41'58"	"44850.0291435185"	"  18.6000"	"  78.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 00:51'58"	"44850.0360879630"	"  18.5000"	"  79.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 01:01'58"	"44850.0430324074"	"  18.5000"	"  79.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 01:11'58"	"44850.0499768519"	"  18.4000"	"  79.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 01:21'58"	"44850.0569212963"	"  18.3000"	"  79.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 01:31'58"	"44850.0638657407"	"  18.2000"	"  80.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 01:41'58"	"44850.0708101852"	"  18.2000"	"  80.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 01:51'58"	"44850.0777546296"	"  18.2000"	"  81.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 02:01'58"	"44850.0846990741"	"  18.1000"	"  81.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 02:11'58"	"44850.0916435185"	"  18.0000"	"  82.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 02:21'58"	"44850.0985879630"	"  18.0000"	"  82.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 02:31'58"	"44850.1055324074"	"  17.9000"	"  82.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 02:41'58"	"44850.1124768519"	"  17.9000"	"  82.0000"	"  1019.3000"	""	""	""	""	""	
"10/16/2022 02:51'58"	"44850.1194212963"	"  17.8000"	"  83.0000"	"  1019.3000"	""	""	""	""	""	
"10/16/2022 03:01'58"	"44850.1263657407"	"  17.7000"	"  83.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 03:11'58"	"44850.1333101852"	"  17.7000"	"  83.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 03:21'58"	"44850.1402546296"	"  17.6000"	"  84.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 03:31'58"	"44850.1471990741"	"  17.6000"	"  84.0000"	"  1019.7000"	""	""	""	""	""	
"10/16/2022 03:41'58"	"44850.1541435185"	"  17.5000"	"  84.0000"	"  1019.8000"	""	""	""	""	""	
"10/16/2022 03:51'58"	"44850.1610879630"	"  17.5000"	"  84.0000"	"  1019.8000"	""	""	""	""	""	
"10/16/2022 04:01'58"	"44850.1680324074"	"  17.4000"	"  84.0000"	"  1019.8000"	""	""	""	""	""	
"10/16/2022 04:11'58"	"44850.1749768519"	"  17.3000"	"  85.0000"	"  1019.7000"	""	""	""	""	""	
"10/16/2022 04:21'58"	"44850.1819212963"	"  17.3000"	"  85.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 04:31'58"	"44850.1888657407"	"  17.2000"	"  85.0000"	"  1019.9000"	""	""	""	""	""	
"10/16/2022 04:41'58"	"44850.1958101852"	"  17.2000"	"  86.0000"	"  1020.0000"	""	""	""	""	""	
"10/16/2022 04:51'58"	"44850.2027546296"	"  17.1000"	"  86.0000"	"  1020.2000"	""	""	""	""	""	
"10/16/2022 05:01'58"	"44850.2096990741"	"  17.0000"	"  87.0000"	"  1020.3000"	""	""	""	""	""	
"10/16/2022 05:11'58"	"44850.2166435185"	"  17.0000"	"  87.0000"	"  1020.6000"	""	""	""	""	""	
"10/16/2022 05:21'58"	"44850.2235879630"	"  17.0000"	"  87.0000"	"  1020.7000"	""	""	""	""	""	
"10/16/2022 05:31'58"	"44850.2305324074"	"  16.9000"	"  87.0000"	"  1020.6000"	""	""	""	""	""	
"10/16/2022 05:41'58"	"44850.2374768519"	"  16.9000"	"  87.0000"	"  1020.7000"	""	""	""	""	""	
"10/16/2022 05:51'58"	"44850.2444212963"	"  16.8000"	"  87.0000"	"  1020.8000"	""	""	""	""	""	
"10/16/2022 06:01'58"	"44850.2513657407"	"  16.8000"	"  88.0000"	"  1020.8000"	""	""	""	""	""	
"10/16/2022 06:11'58"	"44850.2583101852"	"  16.8000"	"  88.0000"	"  1020.8000"	""	""	""	""	""	
"10/16/2022 06:21'58"	"44850.2652546296"	"  16.8000"	"  88.0000"	"  1021.0000"	""	""	""	""	""	
"10/16/2022 06:31'58"	"44850.2721990741"	"  16.8000"	"  88.0000"	"  1021.1000"	""	""	""	""	""	
"10/16/2022 06:41'58"	"44850.2791435185"	"  16.8000"	"  88.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 06:51'58"	"44850.2860879630"	"  16.8000"	"  88.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 07:01'58"	"44850.2930324074"	"  16.9000"	"  87.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 07:11'58"	"44850.2999768519"	"  16.9000"	"  87.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 07:21'58"	"44850.3069212963"	"  17.0000"	"  87.0000"	"  1021.3000"	""	""	""	""	""	
"10/16/2022 07:31'58"	"44850.3138657407"	"  17.1000"	"  86.0000"	"  1021.3000"	""	""	""	""	""	
"10/16/2022 07:41'58"	"44850.3208101852"	"  17.1000"	"  86.0000"	"  1021.3000"	""	""	""	""	""	
"10/16/2022 07:51'58"	"44850.3277546296"	"  17.1000"	"  86.0000"	"  1021.3000"	""	""	""	""	""	
"10/16/2022 08:01'58"	"44850.3346990741"	"  17.2000"	"  86.0000"	"  1021.4000"	""	""	""	""	""	
"10/16/2022 08:11'58"	"44850.3416435185"	"  17.2000"	"  86.0000"	"  1021.4000"	""	""	""	""	""	
"10/16/2022 08:21'58"	"44850.3485879630"	"  17.2000"	"  85.0000"	"  1021.5000"	""	""	""	""	""	
"10/16/2022 08:31'58"	"44850.3555324074"	"  17.3000"	"  85.0000"	"  1021.5000"	""	""	""	""	""	
"10/16/2022 08:41'58"	"44850.3624768519"	"  17.3000"	"  85.0000"	"  1021.7000"	""	""	""	""	""	
"10/16/2022 08:51'58"	"44850.3694212963"	"  17.3000"	"  84.0000"	"  1021.6000"	""	""	""	""	""	
"10/16/2022 09:01'58"	"44850.3763657407"	"  17.3000"	"  84.0000"	"  1021.6000"	""	""	""	""	""	
"10/16/2022 09:11'58"	"44850.3833101852"	"  17.4000"	"  84.0000"	"  1021.6000"	""	""	""	""	""	
"10/16/2022 09:21'58"	"44850.3902546296"	"  17.4000"	"  84.0000"	"  1021.4000"	""	""	""	""	""	
"10/16/2022 09:31'58"	"44850.3971990741"	"  17.5000"	"  84.0000"	"  1021.3000"	""	""	""	""	""	
"10/16/2022 09:41'58"	"44850.4041435185"	"  17.5000"	"  84.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 09:51'58"	"44850.4110879630"	"  17.6000"	"  83.0000"	"  1021.2000"	""	""	""	""	""	
"10/16/2022 10:01'58"	"44850.4180324074"	"  17.6000"	"  83.0000"	"  1021.1000"	""	""	""	""	""	
"10/16/2022 10:11'58"	"44850.4249768519"	"  17.7000"	"  83.0000"	"  1021.1000"	""	""	""	""	""	
"10/16/2022 10:21'58"	"44850.4319212963"	"  17.8000"	"  82.0000"	"  1021.1000"	""	""	""	""	""	
"10/16/2022 10:31'58"	"44850.4388657407"	"  17.8000"	"  82.0000"	"  1021.0000"	""	""	""	""	""	
"10/16/2022 10:41'58"	"44850.4458101852"	"  17.9000"	"  81.0000"	"  1020.9000"	""	""	""	""	""	
"10/16/2022 10:51'58"	"44850.4527546296"	"  18.0000"	"  81.0000"	"  1020.7000"	""	""	""	""	""	
"10/16/2022 11:01'58"	"44850.4596990741"	"  18.1000"	"  80.0000"	"  1020.7000"	""	""	""	""	""	
"10/16/2022 11:11'58"	"44850.4666435185"	"  18.1000"	"  80.0000"	"  1020.5000"	""	""	""	""	""	
"10/16/2022 11:21'58"	"44850.4735879630"	"  18.2000"	"  80.0000"	"  1020.4000"	""	""	""	""	""	
"10/16/2022 11:31'58"	"44850.4805324074"	"  18.3000"	"  79.0000"	"  1020.2000"	""	""	""	""	""	
"10/16/2022 11:41'58"	"44850.4874768519"	"  18.4000"	"  79.0000"	"  1020.1000"	""	""	""	""	""	
"10/16/2022 11:51'58"	"44850.4944212963"	"  18.5000"	"  78.0000"	"  1020.0000"	""	""	""	""	""	
"10/16/2022 12:01'58"	"44850.5013657407"	"  18.6000"	"  78.0000"	"  1019.7000"	""	""	""	""	""	
"10/16/2022 12:11'58"	"44850.5083101852"	"  18.7000"	"  78.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 12:21'58"	"44850.5152546296"	"  18.8000"	"  77.0000"	"  1019.5000"	""	""	""	""	""	
"10/16/2022 12:31'58"	"44850.5221990741"	"  18.8000"	"  77.0000"	"  1019.6000"	""	""	""	""	""	
"10/16/2022 12:41'58"	"44850.5291435185"	"  18.9000"	"  77.0000"	"  1019.4000"	""	""	""	""	""	
"10/16/2022 12:51'58"	"44850.5360879630"	"  18.9000"	"  76.0000"	"  1019.3000"	""	""	""	""	""	
"10/16/2022 13:01'58"	"44850.5430324074"	"  19.0000"	"  76.0000"	"  1019.2000"	""	""	""	""	""	
"10/16/2022 13:11'58"	"44850.5499768519"	"  19.1000"	"  76.0000"	"  1019.2000"	""	""	""	""	""	
"10/16/2022 13:21'58"	"44850.5569212963"	"  19.2000"	"  75.0000"	"  1019.1000"	""	""	""	""	""	
"10/16/2022 13:31'58"	"44850.5638657407"	"  19.2000"	"  75.0000"	"  1019.0000"	""	""	""	""	""	
"10/16/2022 13:41'58"	"44850.5708101852"	"  19.3000"	"  75.0000"	"  1019.0000"	""	""	""	""	""	
"10/16/2022 13:51'58"	"44850.5777546296"	"  19.3000"	"  74.0000"	"  1019.1000"	""	""	""	""	""	
"10/16/2022 14:01'58"	"44850.5846990741"	"  19.3000"	"  74.0000"	"  1018.9000"	""	""	""	""	""	
"10/16/2022 14:11'58"	"44850.5916435185"	"  19.4000"	"  74.0000"	"  1018.8000"	""	""	""	""	""	
"10/16/2022 14:21'58"	"44850.5985879630"	"  19.4000"	"  74.0000"	"  1018.8000"	""	""	""	""	""	
"10/16/2022 14:31'58"	"44850.6055324074"	"  19.4000"	"  74.0000"	"  1018.8000"	""	""	""	""	""	
"10/16/2022 14:41'58"	"44850.6124768519"	"  19.5000"	"  73.0000"	"  1018.7000"	""	""	""	""	""	
"10/16/2022 14:51'58"	"44850.6194212963"	"  19.5000"	"  73.0000"	"  1018.8000"	""	""	""	""	""	
"10/16/2022 15:01'58"	"44850.6263657407"	"  19.6000"	"  73.0000"	"  1018.7000"	""	""	""	""	""	
"10/16/2022 15:11'58"	"44850.6333101852"	"  19.6000"	"  73.0000"	"  1018.7000"	""	""	""	""	""	
"10/16/2022 15:21'58"	"44850.6402546296"	"  19.6000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 15:31'58"	"44850.6471990741"	"  19.6000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 15:41'58"	"44850.6541435185"	"  19.7000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 15:51'58"	"44850.6610879630"	"  19.7000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 16:01'58"	"44850.6680324074"	"  19.7000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 16:11'58"	"44850.6749768519"	"  19.7000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 16:21'58"	"44850.6819212963"	"  19.7000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 16:31'58"	"44850.6888657407"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 16:41'58"	"44850.6958101852"	"  19.8000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 16:51'58"	"44850.7027546296"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 17:01'58"	"44850.7096990741"	"  19.8000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 17:11'58"	"44850.7166435185"	"  19.8000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 17:21'58"	"44850.7235879630"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 17:31'58"	"44850.7305324074"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 17:41'58"	"44850.7374768519"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 17:51'58"	"44850.7444212963"	"  19.8000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 18:01'58"	"44850.7513657407"	"  19.8000"	"  73.0000"	"  1018.7000"	""	""	""	""	""	
"10/16/2022 18:11'58"	"44850.7583101852"	"  19.8000"	"  73.0000"	"  1018.7000"	""	""	""	""	""	
"10/16/2022 18:21'58"	"44850.7652546296"	"  19.8000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 18:31'58"	"44850.7721990741"	"  19.8000"	"  73.0000"	"  1018.5000"	""	""	""	""	""	
"10/16/2022 18:41'58"	"44850.7791435185"	"  19.8000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 18:51'58"	"44850.7860879630"	"  19.8000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 19:01'58"	"44850.7930324074"	"  19.9000"	"  73.0000"	"  1018.6000"	""	""	""	""	""	
"10/16/2022 19:11'58"	"44850.7999768519"	"  19.9000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 19:21'58"	"44850.8069212963"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 19:31'58"	"44850.8138657407"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 19:41'58"	"44850.8208101852"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 19:51'58"	"44850.8277546296"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 20:01'58"	"44850.8346990741"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 20:11'58"	"44850.8416435185"	"  19.9000"	"  73.0000"	"  1018.2000"	""	""	""	""	""	
"10/16/2022 20:21'58"	"44850.8485879630"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 20:31'58"	"44850.8555324074"	"  19.9000"	"  73.0000"	"  1018.2000"	""	""	""	""	""	
"10/16/2022 20:41'58"	"44850.8624768519"	"  19.9000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 20:51'58"	"44850.8694212963"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 21:01'58"	"44850.8763657407"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 21:11'58"	"44850.8833101852"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 21:21'58"	"44850.8902546296"	"  19.9000"	"  73.0000"	"  1018.4000"	""	""	""	""	""	
"10/16/2022 21:31'58"	"44850.8971990741"	"  19.9000"	"  73.0000"	"  1018.3000"	""	""	""	""	""	
"10/16/2022 21:41'58"	"44850.9041435185"	"  19.8000"	"  73.0000"	"  1018.2000"	""	""	""	""	""	
"10/16/2022 21:51'58"	"44850.9110879630"	"  19.8000"	"  73.0000"	"  1018.1000"	""	""	""	""	""	
"10/16/2022 22:01'58"	"44850.9180324074"	"  19.8000"	"  73.0000"	"  1018.0000"	""	""	""	""	""	
"10/16/2022 22:11'58"	"44850.9249768519"	"  19.8000"	"  73.0000"	"  1017.8000"	""	""	""	""	""	
"10/16/2022 22:21'58"	"44850.9319212963"	"  19.8000"	"  73.0000"	"  1017.6000"	""	""	""	""	""	
"10/16/2022 22:31'58"	"44850.9388657407"	"  19.8000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"10/16/2022 22:41'58"	"44850.9458101852"	"  19.8000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"10/16/2022 22:51'58"	"44850.9527546296"	"  19.8000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"10/16/2022 23:01'58"	"44850.9596990741"	"  19.8000"	"  73.0000"	"  1017.1000"	""	""	""	""	""	
"10/16/2022 23:11'58"	"44850.9666435185"	"  19.8000"	"  73.0000"	"  1016.8000"	""	""	""	""	""	
"10/16/2022 23:21'58"	"44850.9735879630"	"  19.8000"	"  73.0000"	"  1016.8000"	""	""	""	""	""	
"10/16/2022 23:31'58"	"44850.9805324074"	"  19.7000"	"  73.0000"	"  1016.8000"	""	""	""	""	""	
"10/16/2022 23:41'58"	"44850.9874768519"	"  19.7000"	"  73.0000"	"  1016.7000"	""	""	""	""	""	
"10/16/2022 23:51'58"	"44850.9944212963"	"  19.7000"	"  73.0000"	"  1016.7000"	""	""	""	""	""	
"10/17/2022 00:01'58"	"44851.0013657407"	"  19.6000"	"  73.0000"	"  1016.8000"	""	""	""	""	""	
"10/17/2022 00:11'58"	"44851.0083101852"	"  19.6000"	"  74.0000"	"  1016.7000"	""	""	""	""	""	
"10/17/2022 00:21'58"	"44851.0152546296"	"  19.5000"	"  74.0000"	"  1016.6000"	""	""	""	""	""	
"10/17/2022 00:31'58"	"44851.0221990741"	"  19.5000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"10/17/2022 00:41'58"	"44851.0291435185"	"  19.5000"	"  74.0000"	"  1016.5000"	""	""	""	""	""	
"10/17/2022 00:51'58"	"44851.0360879630"	"  19.4000"	"  74.0000"	"  1016.4000"	""	""	""	""	""	
"10/17/2022 01:01'58"	"44851.0430324074"	"  19.4000"	"  74.0000"	"  1016.3000"	""	""	""	""	""	
"10/17/2022 01:11'58"	"44851.0499768519"	"  19.4000"	"  75.0000"	"  1016.4000"	""	""	""	""	""	
"10/17/2022 01:21'58"	"44851.0569212963"	"  19.3000"	"  75.0000"	"  1016.2000"	""	""	""	""	""	
"10/17/2022 01:31'58"	"44851.0638657407"	"  19.3000"	"  75.0000"	"  1016.1000"	""	""	""	""	""	
"10/17/2022 01:41'58"	"44851.0708101852"	"  19.3000"	"  75.0000"	"  1016.1000"	""	""	""	""	""	
"10/17/2022 01:51'58"	"44851.0777546296"	"  19.2000"	"  75.0000"	"  1016.0000"	""	""	""	""	""	
"10/17/2022 02:01'58"	"44851.0846990741"	"  19.2000"	"  76.0000"	"  1015.8000"	""	""	""	""	""	
"10/17/2022 02:11'58"	"44851.0916435185"	"  19.2000"	"  76.0000"	"  1015.8000"	""	""	""	""	""	
"10/17/2022 02:21'58"	"44851.0985879630"	"  19.1000"	"  76.0000"	"  1015.7000"	""	""	""	""	""	
"10/17/2022 02:31'58"	"44851.1055324074"	"  19.1000"	"  76.0000"	"  1015.6000"	""	""	""	""	""	
"10/17/2022 02:41'58"	"44851.1124768519"	"  19.1000"	"  76.0000"	"  1015.6000"	""	""	""	""	""	
"10/17/2022 02:51'58"	"44851.1194212963"	"  19.0000"	"  76.0000"	"  1015.4000"	""	""	""	""	""	
"10/17/2022 03:01'58"	"44851.1263657407"	"  19.0000"	"  77.0000"	"  1015.2000"	""	""	""	""	""	
"10/17/2022 03:11'58"	"44851.1333101852"	"  19.0000"	"  77.0000"	"  1015.1000"	""	""	""	""	""	
"10/17/2022 03:21'58"	"44851.1402546296"	"  19.0000"	"  77.0000"	"  1014.9000"	""	""	""	""	""	
"10/17/2022 03:31'58"	"44851.1471990741"	"  19.0000"	"  77.0000"	"  1015.0000"	""	""	""	""	""	
"10/17/2022 03:41'58"	"44851.1541435185"	"  19.0000"	"  77.0000"	"  1014.8000"	""	""	""	""	""	
"10/17/2022 03:51'58"	"44851.1610879630"	"  19.0000"	"  77.0000"	"  1014.8000"	""	""	""	""	""	
"10/17/2022 04:01'58"	"44851.1680324074"	"  18.9000"	"  77.0000"	"  1014.8000"	""	""	""	""	""	
"10/17/2022 04:11'58"	"44851.1749768519"	"  18.9000"	"  77.0000"	"  1014.8000"	""	""	""	""	""	
"10/17/2022 04:21'58"	"44851.1819212963"	"  18.9000"	"  77.0000"	"  1014.7000"	""	""	""	""	""	
"10/17/2022 04:31'58"	"44851.1888657407"	"  18.9000"	"  77.0000"	"  1014.7000"	""	""	""	""	""	
"10/17/2022 04:41'58"	"44851.1958101852"	"  18.9000"	"  77.0000"	"  1014.7000"	""	""	""	""	""	
"10/17/2022 04:51'58"	"44851.2027546296"	"  18.9000"	"  77.0000"	"  1014.6000"	""	""	""	""	""	
